Spark assembly has been built with Hive, including Datanucleus jars on classpath
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
=====================================
Remove Infrequent Words Configuration
-------------------------------------
maxWordCount=2147483647, minWordCount=500, output=hdfs://dco-node121.dco.ethz.ch:54310/cw-combined-pruned-500, inputCombined=hdfs://dco-node121.dco.ethz.ch:54310/cw-combined, inputWordcount=hdfs://dco-node121.dco.ethz.ch:54310/cw-wordcount/wordcounts.txt
=====================================
2014-07-23 05:36:59,300 [main] WARN  org.apache.spark.SparkConf - 
2014-07-23 05:39:50,961 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:7 as TID 7 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,966 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:7 as 3335 bytes in 4 ms
2014-07-23 05:39:50,966 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:8 as TID 8 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,971 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:8 as 3335 bytes in 5 ms
2014-07-23 05:39:50,972 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:9 as TID 9 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,975 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:9 as 3335 bytes in 3 ms
2014-07-23 05:39:50,975 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:10 as TID 10 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,979 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:10 as 3335 bytes in 3 ms
2014-07-23 05:39:50,979 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:11 as TID 11 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,982 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:11 as 3335 bytes in 3 ms
2014-07-23 05:39:50,983 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:12 as TID 12 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,986 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:12 as 3335 bytes in 2 ms
2014-07-23 05:39:50,986 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:13 as TID 13 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,990 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:13 as 3335 bytes in 4 ms
2014-07-23 05:39:50,990 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:14 as TID 14 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,994 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:14 as 3335 bytes in 4 ms
2014-07-23 05:39:50,994 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:15 as TID 15 on executor 13: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:50,997 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:15 as 3335 bytes in 3 ms
2014-07-23 05:39:51,194 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node130-mgt.dco.ethz.ch:60782 with 40.3 GB RAM
2014-07-23 05:39:51,767 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node136-mgt.dco.ethz.ch:59547/user/Executor#1811954043] with ID 14
2014-07-23 05:39:51,768 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:16 as TID 16 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:51,774 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:16 as 3335 bytes in 4 ms
2014-07-23 05:39:51,775 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:17 as TID 17 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:51,779 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:17 as 3335 bytes in 4 ms
2014-07-23 05:39:51,779 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:18 as TID 18 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:51,789 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:18 as 3335 bytes in 10 ms
2014-07-23 05:39:51,790 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 1.0:19 as TID 19 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-23 05:39:51,793 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 1.0:19 as 3335 bytes in 3 ms
2014-07-23 05:39:51,796 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node132-mgt.dco.ethz.ch:39220/user/Executor#-685098873] with ID 5
2014-07-23 05:39:51,797 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node134-mgt.dco.ethz.ch:32881/user/Executor#760109037] with ID 12
2014-07-23 05:39:51,798 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node129-mgt.dco.ethz.ch:34848/user/Executor#-1540260204] with ID 10
2014-07-23 05:39:51,799 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node122-mgt.dco.ethz.ch:48838/user/Executor#-1714156951] with ID 4
2014-07-23 05:39:51,801 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node135-mgt.dco.ethz.ch:41502/user/Executor#704029349] with ID 0
2014-07-23 05:39:51,803 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node125-mgt.dco.ethz.ch:41337/user/Executor#134225961] with ID 1
2014-07-23 05:39:51,808 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node131-mgt.dco.ethz.ch:53382/user/Executor#-1384797910] with ID 6
2014-07-23 05:39:51,822 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node121-mgt.dco.ethz.ch:59006/user/Executor#-1969835861] with ID 9
2014-07-23 05:39:51,826 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node133-mgt.dco.ethz.ch:54814/user/Executor#-127932322] with ID 7
2014-07-23 05:39:51,837 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node123-mgt.dco.ethz.ch:58817/user/Executor#1813213393] with ID 3
2014-07-23 05:39:51,839 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node124-mgt.dco.ethz.ch:34592/user/Executor#-1100340706] with ID 2
2014-07-23 05:39:51,867 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node127-mgt.dco.ethz.ch:41882/user/Executor#-1797990858] with ID 8
2014-07-23 05:39:51,875 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node126-mgt.dco.ethz.ch:59629/user/Executor#1157755886] with ID 15
2014-07-23 05:39:51,946 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.cluster.SparkDeploySchedulerBackend - Registered executor: Actor[akka.tcp://sparkExecutor@dco-node128-mgt.dco.ethz.ch:58302/user/Executor#-1019011742] with ID 11
2014-07-23 05:39:52,025 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node136-mgt.dco.ethz.ch:33669 with 40.3 GB RAM
2014-07-23 05:39:52,047 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node129-mgt.dco.ethz.ch:56655 with 40.3 GB RAM
2014-07-23 05:39:52,051 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node122-mgt.dco.ethz.ch:46516 with 40.3 GB RAM
2014-07-23 05:39:52,057 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node132-mgt.dco.ethz.ch:60747 with 40.3 GB RAM
2014-07-23 05:39:52,074 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node134-mgt.dco.ethz.ch:42059 with 40.3 GB RAM
2014-07-23 05:39:52,075 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node131-mgt.dco.ethz.ch:44559 with 40.3 GB RAM
2014-07-23 05:39:52,076 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node135-mgt.dco.ethz.ch:53042 with 40.3 GB RAM
2014-07-23 05:39:52,077 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node125-mgt.dco.ethz.ch:33134 with 40.3 GB RAM
2014-07-23 05:39:52,100 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node133-mgt.dco.ethz.ch:58566 with 40.3 GB RAM
2014-07-23 05:39:52,100 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node121-mgt.dco.ethz.ch:40356 with 40.3 GB RAM
2014-07-23 05:39:52,105 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node124-mgt.dco.ethz.ch:43461 with 40.3 GB RAM
2014-07-23 05:39:52,107 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node123-mgt.dco.ethz.ch:51899 with 40.3 GB RAM
2014-07-23 05:39:52,133 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node126-mgt.dco.ethz.ch:33404 with 40.3 GB RAM
2014-07-23 05:39:52,137 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node127-mgt.dco.ethz.ch:46209 with 40.3 GB RAM
2014-07-23 05:39:52,209 [spark-akka.actor.default-dispatcher-21] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node128-mgt.dco.ethz.ch:44936 with 40.3 GB RAM
2014-07-23 05:41:14,845 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 16 in 83069 ms on dco-node136-mgt.dco.ethz.ch (progress: 1/20)
2014-07-23 05:41:14,846 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 16)
2014-07-23 05:41:15,730 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 19)
2014-07-23 05:41:15,730 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 19 in 83938 ms on dco-node136-mgt.dco.ethz.ch (progress: 2/20)
2014-07-23 05:41:16,957 [spark-akka.actor.default-dispatcher-21] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 17)
2014-07-23 05:41:16,957 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 17 in 85179 ms on dco-node136-mgt.dco.ethz.ch (progress: 3/20)
2014-07-23 05:41:31,708 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 18)
2014-07-23 05:41:31,708 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 18 in 99925 ms on dco-node136-mgt.dco.ethz.ch (progress: 4/20)
2014-07-23 05:43:02,322 [spark-akka.actor.default-dispatcher-21] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 5)
2014-07-23 05:43:02,322 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 5 in 191366 ms on dco-node130-mgt.dco.ethz.ch (progress: 5/20)
2014-07-23 05:43:24,349 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 6 in 213388 ms on dco-node130-mgt.dco.ethz.ch (progress: 6/20)
2014-07-23 05:43:24,349 [spark-akka.actor.default-dispatcher-21] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 6)
2014-07-23 05:43:28,856 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 14 in 217862 ms on dco-node130-mgt.dco.ethz.ch (progress: 7/20)
2014-07-23 05:43:28,856 [spark-akka.actor.default-dispatcher-16] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 14)
2014-07-23 05:43:47,233 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 13)
2014-07-23 05:43:47,233 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 13 in 236242 ms on dco-node130-mgt.dco.ethz.ch (progress: 8/20)
2014-07-23 05:44:01,833 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 7)
2014-07-23 05:44:01,833 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 7 in 250867 ms on dco-node130-mgt.dco.ethz.ch (progress: 9/20)
2014-07-23 05:44:19,702 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 10 in 268722 ms on dco-node130-mgt.dco.ethz.ch (progress: 10/20)
2014-07-23 05:44:19,702 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 10)
2014-07-23 05:44:26,398 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 15 in 275400 ms on dco-node130-mgt.dco.ethz.ch (progress: 11/20)
2014-07-23 05:44:26,398 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 15)
2014-07-23 05:44:26,722 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 12 in 275737 ms on dco-node130-mgt.dco.ethz.ch (progress: 12/20)
2014-07-23 05:44:26,722 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 12)
2014-07-23 05:44:27,940 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 8 in 276970 ms on dco-node130-mgt.dco.ethz.ch (progress: 13/20)
2014-07-23 05:44:27,940 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 8)
2014-07-23 05:44:29,530 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 9 in 278554 ms on dco-node130-mgt.dco.ethz.ch (progress: 14/20)
2014-07-23 05:44:29,530 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 9)
2014-07-23 05:44:37,164 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 11)
2014-07-23 05:44:37,164 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 11 in 286181 ms on dco-node130-mgt.dco.ethz.ch (progress: 15/20)
2014-07-23 05:44:46,030 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 4 in 295079 ms on dco-node130-mgt.dco.ethz.ch (progress: 16/20)
2014-07-23 05:44:46,030 [spark-akka.actor.default-dispatcher-14] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 4)
2014-07-23 05:45:07,936 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 3 in 316990 ms on dco-node130-mgt.dco.ethz.ch (progress: 17/20)
2014-07-23 05:45:07,936 [spark-akka.actor.default-dispatcher-21] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 3)
2014-07-23 05:45:08,769 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 2 in 317831 ms on dco-node130-mgt.dco.ethz.ch (progress: 18/20)
2014-07-23 05:45:08,769 [spark-akka.actor.default-dispatcher-2] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 2)
2014-07-23 05:45:14,786 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 1 in 323855 ms on dco-node130-mgt.dco.ethz.ch (progress: 19/20)
2014-07-23 05:45:14,786 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 1)
2014-07-23 05:45:28,020 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 0 in 337110 ms on dco-node130-mgt.dco.ethz.ch (progress: 20/20)
2014-07-23 05:45:28,020 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(1, 0)
2014-07-23 05:45:28,021 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSchedulerImpl - Removed TaskSet 1.0, whose tasks have all completed, from pool 
2014-07-23 05:45:28,021 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.DAGScheduler - Stage 1 (foreach at RemoveInfrequentWordsApp.scala:27) finished in 505.167 s
2014-07-23 05:45:28,029 [main] INFO  org.apache.spark.SparkContext - Job finished: foreach at RemoveInfrequentWordsApp.scala:27, took 505.255442961 s
