Spark assembly has been built with Hive, including Datanucleus jars on classpath
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
Java HotSpot(TM) 64-Bit Server VM warning: ignoring option MaxPermSize=10g; support was removed in 8.0
2014-07-10 20:38:10,815 [main] WARN  org.apache.spark.SparkConf - 
2014-07-10 20:43:56,491 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:247 as 6698 bytes in 1 ms
2014-07-10 20:43:56,491 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:248 as TID 248 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,491 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:248 as 7515 bytes in 0 ms
2014-07-10 20:43:56,491 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:249 as TID 249 on executor 1: dco-node126-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,492 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:249 as 7441 bytes in 0 ms
2014-07-10 20:43:56,492 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:250 as TID 250 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,492 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:250 as 6997 bytes in 0 ms
2014-07-10 20:43:56,492 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:251 as TID 251 on executor 11: dco-node124-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,492 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:251 as 6923 bytes in 0 ms
2014-07-10 20:43:56,493 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:252 as TID 252 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,493 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:252 as 6775 bytes in 0 ms
2014-07-10 20:43:56,493 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:253 as TID 253 on executor 13: dco-node122-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,494 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:253 as 6775 bytes in 1 ms
2014-07-10 20:43:56,494 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:254 as TID 254 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,494 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:254 as 6550 bytes in 0 ms
2014-07-10 20:43:56,494 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:255 as TID 255 on executor 7: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 20:43:56,495 [spark-akka.actor.default-dispatcher-23] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:255 as 6400 bytes in 1 ms
2014-07-10 22:24:11,597 [spark-akka.actor.default-dispatcher-21] WARN  org.apache.spark.storage.BlockManagerMasterActor - Removing BlockManager BlockManagerId(6, dco-node134-mgt.dco.ethz.ch, 47137, 0) with no recent heart beats: 69391ms exceeds 45000ms
2014-07-10 22:24:13,325 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.storage.BlockManagerInfo - Registering block manager dco-node134-mgt.dco.ethz.ch:47137 with 40.3 GB RAM
2014-07-10 22:25:32,481 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:256 as TID 256 on executor 6: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:25:32,483 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:256 as 6474 bytes in 1 ms
2014-07-10 22:25:32,501 [Result resolver thread-0] WARN  org.apache.spark.scheduler.TaskSetManager - Lost TID 5 (task 0.0:5)
2014-07-10 22:25:32,508 [Result resolver thread-0] WARN  org.apache.spark.scheduler.TaskSetManager - Loss was due to org.apache.hadoop.ipc.RemoteException
org.apache.hadoop.ipc.RemoteException(java.lang.ArrayIndexOutOfBoundsException): 0
	at org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager.getDatanodeStorageInfos(DatanodeManager.java:473)
	at org.apache.hadoop.hdfs.server.namenode.FSNamesystem.updatePipelineInternal(FSNamesystem.java:6006)
	at org.apache.hadoop.hdfs.server.namenode.FSNamesystem.updatePipeline(FSNamesystem.java:5969)
	at org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer.updatePipeline(NameNodeRpcServer.java:666)
	at org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolServerSideTranslatorPB.updatePipeline(ClientNamenodeProtocolServerSideTranslatorPB.java:889)
	at org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ClientNamenodeProtocol$2.callBlockingMethod(ClientNamenodeProtocolProtos.java)
	at org.apache.hadoop.ipc.ProtobufRpcEngine$Server$ProtoBufRpcInvoker.call(ProtobufRpcEngine.java:585)
	at org.apache.hadoop.ipc.RPC$Server.call(RPC.java:928)
	at org.apache.hadoop.ipc.Server$Handler$1.run(Server.java:2013)
	at org.apache.hadoop.ipc.Server$Handler$1.run(Server.java:2009)
	at java.security.AccessController.doPrivileged(Native Method)
	at javax.security.auth.Subject.doAs(Subject.java:422)
	at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1548)
	at org.apache.hadoop.ipc.Server$Handler.run(Server.java:2007)

	at org.apache.hadoop.ipc.Client.call(Client.java:1347)
	at org.apache.hadoop.ipc.Client.call(Client.java:1300)
	at org.apache.hadoop.ipc.ProtobufRpcEngine$Invoker.invoke(ProtobufRpcEngine.java:206)
	at com.sun.proxy.$Proxy12.updatePipeline(Unknown Source)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:483)
	at org.apache.hadoop.io.retry.RetryInvocationHandler.invokeMethod(RetryInvocationHandler.java:186)
	at org.apache.hadoop.io.retry.RetryInvocationHandler.invoke(RetryInvocationHandler.java:102)
	at com.sun.proxy.$Proxy12.updatePipeline(Unknown Source)
	at org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolTranslatorPB.updatePipeline(ClientNamenodeProtocolTranslatorPB.java:791)
	at org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer.setupPipelineForAppendOrRecovery(DFSOutputStream.java:1047)
	at org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer.processDatanodeError(DFSOutputStream.java:823)
	at org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer.run(DFSOutputStream.java:475)
2014-07-10 22:33:10,924 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:5 as TID 257 on executor 1: dco-node126-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:33:10,924 [spark-akka.actor.default-dispatcher-15] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:5 as 5808 bytes in 0 ms
2014-07-10 22:33:10,949 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 9 in 6554579 ms on dco-node126-mgt.dco.ethz.ch (progress: 1/497)
2014-07-10 22:33:10,950 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 9)
2014-07-10 22:46:47,837 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:257 as TID 258 on executor 5: dco-node133-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:46:47,838 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:257 as 6849 bytes in 1 ms
2014-07-10 22:46:47,849 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 16 in 7371480 ms on dco-node133-mgt.dco.ethz.ch (progress: 2/497)
2014-07-10 22:46:47,849 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 16)
2014-07-10 22:50:33,458 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:258 as TID 259 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:50:33,458 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:258 as 6326 bytes in 0 ms
2014-07-10 22:50:33,466 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 8 in 7597109 ms on dco-node132-mgt.dco.ethz.ch (progress: 3/497)
2014-07-10 22:50:33,466 [spark-akka.actor.default-dispatcher-28] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 8)
2014-07-10 22:50:57,192 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:259 as TID 260 on executor 15: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:50:57,193 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:259 as 5956 bytes in 1 ms
2014-07-10 22:50:57,201 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 6 in 7620845 ms on dco-node129-mgt.dco.ethz.ch (progress: 4/497)
2014-07-10 22:50:57,201 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 6)
2014-07-10 22:54:29,567 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:260 as TID 261 on executor 3: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:54:29,568 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:260 as 6400 bytes in 1 ms
2014-07-10 22:54:29,588 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 2 in 7833227 ms on dco-node123-mgt.dco.ethz.ch (progress: 5/497)
2014-07-10 22:54:29,588 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 2)
2014-07-10 22:54:30,132 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:261 as TID 262 on executor 8: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:54:30,132 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:261 as 6400 bytes in 0 ms
2014-07-10 22:54:30,137 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 4 in 7833789 ms on dco-node130-mgt.dco.ethz.ch (progress: 6/497)
2014-07-10 22:54:30,138 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 4)
2014-07-10 22:54:51,316 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:262 as TID 263 on executor 5: dco-node133-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:54:51,316 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:262 as 6178 bytes in 0 ms
2014-07-10 22:54:51,322 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 0 in 7854986 ms on dco-node133-mgt.dco.ethz.ch (progress: 7/497)
2014-07-10 22:54:51,322 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 0)
2014-07-10 22:54:54,694 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:263 as TID 264 on executor 0: dco-node131-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:54:54,694 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:263 as 6252 bytes in 0 ms
2014-07-10 22:54:54,700 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 3 in 7858352 ms on dco-node131-mgt.dco.ethz.ch (progress: 8/497)
2014-07-10 22:54:54,700 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 3)
2014-07-10 22:56:51,514 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:264 as TID 265 on executor 8: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:56:51,515 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:264 as 6178 bytes in 0 ms
2014-07-10 22:56:51,519 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 20 in 7975153 ms on dco-node130-mgt.dco.ethz.ch (progress: 9/497)
2014-07-10 22:56:51,519 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 20)
2014-07-10 22:57:36,453 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:265 as TID 266 on executor 11: dco-node124-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:57:36,453 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:265 as 6252 bytes in 0 ms
2014-07-10 22:57:36,459 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 11 in 8020101 ms on dco-node124-mgt.dco.ethz.ch (progress: 10/497)
2014-07-10 22:57:36,459 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 11)
2014-07-10 22:57:57,125 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:266 as TID 267 on executor 15: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:57:57,126 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:266 as 6326 bytes in 1 ms
2014-07-10 22:57:57,131 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 22)
2014-07-10 22:57:57,131 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 22 in 8040762 ms on dco-node129-mgt.dco.ethz.ch (progress: 11/497)
2014-07-10 22:57:57,963 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:267 as TID 268 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:57:57,964 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:267 as 6252 bytes in 1 ms
2014-07-10 22:57:57,967 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 10 in 8041612 ms on dco-node128-mgt.dco.ethz.ch (progress: 12/497)
2014-07-10 22:57:57,967 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 10)
2014-07-10 22:59:10,967 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:268 as TID 269 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:59:10,968 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:268 as 6178 bytes in 0 ms
2014-07-10 22:59:10,973 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 90 in 8114556 ms on dco-node128-mgt.dco.ethz.ch (progress: 13/497)
2014-07-10 22:59:10,973 [spark-akka.actor.default-dispatcher-17] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 90)
2014-07-10 22:59:31,228 [spark-akka.actor.default-dispatcher-28] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:269 as TID 270 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:59:31,228 [spark-akka.actor.default-dispatcher-28] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:269 as 6474 bytes in 0 ms
2014-07-10 22:59:31,233 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 24 in 8134863 ms on dco-node132-mgt.dco.ethz.ch (progress: 14/497)
2014-07-10 22:59:31,233 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 24)
2014-07-10 22:59:35,493 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:270 as TID 271 on executor 0: dco-node131-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 22:59:35,494 [spark-akka.actor.default-dispatcher-24] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:270 as 6624 bytes in 0 ms
2014-07-10 22:59:35,500 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 19)
2014-07-10 22:59:35,500 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 19 in 8139133 ms on dco-node131-mgt.dco.ethz.ch (progress: 15/497)
2014-07-10 23:00:02,192 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:271 as TID 272 on executor 0: dco-node131-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:00:02,193 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:271 as 6550 bytes in 1 ms
2014-07-10 23:00:02,197 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 51 in 8165807 ms on dco-node131-mgt.dco.ethz.ch (progress: 16/497)
2014-07-10 23:00:02,197 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 51)
2014-07-10 23:00:21,627 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:272 as TID 273 on executor 1: dco-node126-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:00:21,628 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:272 as 6326 bytes in 1 ms
2014-07-10 23:00:21,632 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 41 in 8185249 ms on dco-node126-mgt.dco.ethz.ch (progress: 17/497)
2014-07-10 23:00:21,632 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 41)
2014-07-10 23:00:54,578 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:273 as TID 274 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:00:54,578 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:273 as 6326 bytes in 0 ms
2014-07-10 23:00:54,582 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 42 in 8218198 ms on dco-node128-mgt.dco.ethz.ch (progress: 18/497)
2014-07-10 23:00:54,582 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 42)
2014-07-10 23:00:59,067 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:274 as TID 275 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:00:59,068 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:274 as 6104 bytes in 0 ms
2014-07-10 23:00:59,073 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 88 in 8222657 ms on dco-node132-mgt.dco.ethz.ch (progress: 19/497)
2014-07-10 23:00:59,073 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 88)
2014-07-10 23:00:59,259 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:275 as TID 276 on executor 8: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:00:59,260 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:275 as 6326 bytes in 0 ms
2014-07-10 23:00:59,264 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 36 in 8222885 ms on dco-node130-mgt.dco.ethz.ch (progress: 20/497)
2014-07-10 23:00:59,264 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 36)
2014-07-10 23:01:08,670 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:276 as TID 277 on executor 0: dco-node131-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:01:08,671 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:276 as 6178 bytes in 1 ms
2014-07-10 23:01:08,675 [spark-akka.actor.default-dispatcher-34] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 67)
2014-07-10 23:01:08,675 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 67 in 8232273 ms on dco-node131-mgt.dco.ethz.ch (progress: 21/497)
2014-07-10 23:01:19,236 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:277 as TID 278 on executor 11: dco-node124-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:01:19,237 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:277 as 6326 bytes in 1 ms
2014-07-10 23:01:19,241 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 91 in 8242824 ms on dco-node124-mgt.dco.ethz.ch (progress: 22/497)
2014-07-10 23:01:19,241 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 91)
2014-07-10 23:01:28,947 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:278 as TID 279 on executor 3: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:01:28,948 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:278 as 6252 bytes in 0 ms
2014-07-10 23:01:28,953 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 18)
2014-07-10 23:01:28,953 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 18 in 8252588 ms on dco-node123-mgt.dco.ethz.ch (progress: 23/497)
2014-07-10 23:01:31,093 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:279 as TID 280 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:01:31,094 [spark-akka.actor.default-dispatcher-18] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:279 as 6178 bytes in 1 ms
2014-07-10 23:01:31,098 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 172 in 8254638 ms on dco-node121-mgt.dco.ethz.ch (progress: 24/497)
2014-07-10 23:01:31,098 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 172)
2014-07-10 23:02:17,625 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:280 as TID 281 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:02:17,625 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:280 as 6326 bytes in 0 ms
2014-07-10 23:02:17,631 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 74)
2014-07-10 23:02:17,631 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 74 in 8301224 ms on dco-node128-mgt.dco.ethz.ch (progress: 25/497)
2014-07-10 23:02:32,504 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:281 as TID 282 on executor 5: dco-node133-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:02:32,505 [spark-akka.actor.default-dispatcher-26] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:281 as 6326 bytes in 0 ms
2014-07-10 23:02:32,509 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 48 in 8316121 ms on dco-node133-mgt.dco.ethz.ch (progress: 26/497)
2014-07-10 23:02:32,509 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 48)
2014-07-10 23:02:40,362 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:282 as TID 283 on executor 3: dco-node123-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:02:40,363 [spark-akka.actor.default-dispatcher-3] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:282 as 6178 bytes in 0 ms
2014-07-10 23:02:40,366 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 50 in 8323977 ms on dco-node123-mgt.dco.ethz.ch (progress: 27/497)
2014-07-10 23:02:40,366 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 50)
